scorer,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000,DLC_resnet50_mergeFish0816Aug16shuffle1_50000
bodyparts,leftEye,leftEye,leftEye,leftPectoralfin1,leftPectoralfin1,leftPectoralfin1,leftPectoralfin2,leftPectoralfin2,leftPectoralfin2,leftPectoralfin3,leftPectoralfin3,leftPectoralfin3,leftPectoralfin4,leftPectoralfin4,leftPectoralfin4,rightEye,rightEye,rightEye,rightPectoralfin1,rightPectoralfin1,rightPectoralfin1,rightPectoralfin2,rightPectoralfin2,rightPectoralfin2,rightPectoralfin3,rightPectoralfin3,rightPectoralfin3,rightPectoralfin4,rightPectoralfin4,rightPectoralfin4,mouth,mouth,mouth,dorsalfin1,dorsalfin1,dorsalfin1,dorsalfin2,dorsalfin2,dorsalfin2,dorsalfin3,dorsalfin3,dorsalfin3,caudalfin1,caudalfin1,caudalfin1,caudalfin2,caudalfin2,caudalfin2,caudalfin3,caudalfin3,caudalfin3,caudalfin4,caudalfin4,caudalfin4,analfin1,analfin1,analfin1,analfin2,analfin2,analfin2,pelvicfin,pelvicfin,pelvicfin
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1747.390625,357.179443359375,0.5332595705986023,1484.1829833984375,420.34857177734375,0.05802786350250244,1483.6470947265625,430.7543029785156,0.04963421821594238,1488.34130859375,432.68719482421875,0.04104900360107422,1485.3304443359375,434.0603942871094,0.07151269912719727,1510.1240234375,365.6272888183594,0.8568857908248901,1473.4517822265625,423.5830383300781,0.0887780487537384,1484.4293212890625,427.4940490722656,0.04246297478675842,1452.53466796875,454.8536376953125,0.05008164048194885,1470.826171875,428.4459228515625,0.23348119854927063,1532.1917724609375,351.1793518066406,0.655271053314209,1335.57958984375,371.9145812988281,0.6767105460166931,1239.7650146484375,421.92230224609375,0.7226299047470093,1282.9228515625,418.49951171875,0.6983987092971802,1227.2841796875,449.6967468261719,0.7778706550598145,1154.547607421875,452.7095031738281,0.3207848370075226,1184.240966796875,533.1660766601562,0.6183748841285706,1244.269287109375,486.7308654785156,0.8764675855636597,1249.885009765625,516.2781372070312,0.3601558804512024,1457.665283203125,456.2470397949219,0.590250551700592,1481.56298828125,428.9872741699219,0.6502465605735779
1,1749.499267578125,355.2088317871094,0.621536910533905,1484.2740478515625,419.8804931640625,0.057911962270736694,1483.702880859375,429.94451904296875,0.0405123233795166,1488.4569091796875,432.3642883300781,0.03549519181251526,1484.7425537109375,432.66925048828125,0.05734148621559143,1508.286376953125,364.3404235839844,0.8488767147064209,1460.1641845703125,416.1623840332031,0.1328308880329132,1241.1068115234375,409.16070556640625,0.03736615180969238,1450.8665771484375,454.589111328125,0.057214051485061646,1468.318115234375,427.9356994628906,0.21139073371887207,1532.245849609375,352.1277160644531,0.7387784719467163,1333.4248046875,371.53948974609375,0.5177398920059204,1239.9720458984375,420.49969482421875,0.8237873911857605,1284.3017578125,416.49169921875,0.7424172759056091,1224.32080078125,450.37060546875,0.8253661394119263,1699.8565673828125,345.3276062011719,0.3947860896587372,1183.771728515625,534.6181030273438,0.7752642631530762,1242.6072998046875,486.5046081542969,0.8804523944854736,1248.552734375,517.46630859375,0.47833800315856934,1453.8143310546875,454.7793884277344,0.7354068756103516,1480.470458984375,430.182373046875,0.7370529174804688
2,1752.1258544921875,353.09832763671875,0.5926861763000488,1483.5657958984375,417.47808837890625,0.03843832015991211,1145.2965087890625,455.0523986816406,0.033397167921066284,1146.629150390625,459.81048583984375,0.03338378667831421,1480.37255859375,431.88958740234375,0.046216100454330444,1506.5804443359375,363.6506042480469,0.8471038341522217,1458.10302734375,417.3393249511719,0.07533702254295349,1143.87890625,453.3445129394531,0.04511326551437378,1449.2734375,453.9781188964844,0.0516437292098999,1463.324462890625,426.4257507324219,0.12750619649887085,1530.313232421875,351.3209533691406,0.8220767974853516,1331.7762451171875,371.5985412597656,0.5858520865440369,1238.203857421875,420.65264892578125,0.7682410478591919,1258.4879150390625,431.11932373046875,0.6082311272621155,1222.06640625,452.2190246582031,0.8046901822090149,1702.7115478515625,346.0841979980469,0.38197338581085205,1183.4287109375,537.9161376953125,0.6498101949691772,1240.4666748046875,485.7401428222656,0.8932936191558838,1247.19921875,518.5217895507812,0.3725588917732239,1452.92333984375,453.7542419433594,0.6794539093971252,1476.736083984375,428.9259033203125,0.7082393765449524
3,1755.050048828125,351.52056884765625,0.43650346994400024,1479.627685546875,417.7537841796875,0.04460492730140686,1466.6983642578125,427.5126953125,0.031623661518096924,1473.2037353515625,432.6984558105469,0.029544711112976074,1477.78515625,430.3665771484375,0.055989205837249756,1503.5535888671875,362.42901611328125,0.8759860396385193,1458.21533203125,416.67999267578125,0.08463367819786072,1226.43701171875,426.3804016113281,0.049787282943725586,1448.21923828125,452.47369384765625,0.06106385588645935,1463.7218017578125,426.2059020996094,0.1952017843723297,1528.6986083984375,350.570068359375,0.8757612705230713,1331.930908203125,370.9312438964844,0.6520111560821533,1231.71484375,424.6524963378906,0.765251636505127,1259.29638671875,431.101806640625,0.5642169117927551,1218.15283203125,454.8584899902344,0.8274744153022766,1704.19091796875,341.78350830078125,0.39168834686279297,1182.97021484375,540.1746826171875,0.705569863319397,1238.6671142578125,488.2283020019531,0.9025673866271973,1245.7208251953125,519.1831665039062,0.376552939414978,1453.2794189453125,452.0619201660156,0.6682891845703125,1473.61083984375,429.1016540527344,0.6778731942176819
4,1756.31689453125,350.6859130859375,0.3868926763534546,1472.3623046875,417.631591796875,0.058091551065444946,1467.7366943359375,427.9732666015625,0.04077666997909546,1473.6962890625,430.9977111816406,0.03983548283576965,1471.794189453125,431.7795715332031,0.060318320989608765,1503.1295166015625,360.614013671875,0.9009917974472046,1459.208251953125,417.07275390625,0.0845460593700409,1471.21435546875,425.2037353515625,0.0406641960144043,1471.390625,432.54901123046875,0.05320936441421509,1462.8753662109375,427.9002990722656,0.17255696654319763,1527.0526123046875,350.3372802734375,0.8767598867416382,1330.55029296875,370.63629150390625,0.7084794640541077,1230.80810546875,424.1014709472656,0.6949248313903809,1258.921630859375,431.7868347167969,0.5601637959480286,1216.2855224609375,455.92864990234375,0.7401255369186401,1706.4825439453125,341.7892150878906,0.3943995535373688,1179.43115234375,542.0316162109375,0.6680941581726074,1236.92236328125,492.7886962890625,0.8955763578414917,1369.928466796875,511.0057373046875,0.30901485681533813,1452.5238037109375,452.2510681152344,0.5323801040649414,1469.775634765625,429.6143798828125,0.6017792224884033
5,1758.4051513671875,349.939208984375,0.4327666163444519,1478.1689453125,416.7268981933594,0.06294745206832886,1132.94970703125,462.6313781738281,0.04211002588272095,1472.9326171875,432.53692626953125,0.03624683618545532,1470.827392578125,431.9751281738281,0.053716301918029785,1501.970947265625,360.5528564453125,0.9237763285636902,1455.7427978515625,415.3977355957031,0.09388816356658936,1133.19482421875,461.8838195800781,0.059618860483169556,1446.1971435546875,452.9200134277344,0.06477817893028259,1458.1236572265625,424.5538635253906,0.2002566158771515,1524.9378662109375,349.2483215332031,0.8761723041534424,1329.9239501953125,370.58038330078125,0.5406045317649841,1230.0283203125,422.6422119140625,0.6759722232818604,1271.07568359375,422.78759765625,0.6739434003829956,1215.905517578125,455.9590148925781,0.750627338886261,1134.9859619140625,467.56964111328125,0.49937599897384644,1179.13330078125,543.7872924804688,0.804205596446991,1235.5323486328125,493.66644287109375,0.8887679576873779,1238.2916259765625,520.109130859375,0.4170336127281189,1451.1873779296875,452.6922302246094,0.6765044927597046,1467.770751953125,430.1493835449219,0.633136510848999
6,1761.4801025390625,349.8987731933594,0.4789157807826996,1480.02734375,415.8959655761719,0.07203960418701172,1130.654541015625,463.5582275390625,0.03293740749359131,1133.0771484375,471.6799621582031,0.028020471334457397,1477.068359375,427.722412109375,0.04346957802772522,1498.4935302734375,359.9126281738281,0.8817101716995239,1454.4998779296875,416.8035583496094,0.11161410808563232,1131.0880126953125,462.8828430175781,0.04388374090194702,1446.39697265625,451.602294921875,0.05675238370895386,1457.3509521484375,424.2657470703125,0.23125499486923218,1522.576416015625,347.62176513671875,0.8028180599212646,1327.0870361328125,371.9714660644531,0.4229288697242737,1222.728515625,433.47735595703125,0.6843487620353699,1257.39892578125,432.2387390136719,0.6871588230133057,1214.830322265625,456.7867126464844,0.5839865207672119,1133.1429443359375,469.4031066894531,0.5540398955345154,1178.904296875,547.404052734375,0.7983519434928894,1232.384033203125,495.38055419921875,0.8575781583786011,1369.4085693359375,510.93182373046875,0.4184970557689667,1451.6058349609375,452.63311767578125,0.7070040106773376,1468.92724609375,428.4293518066406,0.5729223489761353
7,1764.1092529296875,350.1773681640625,0.43417122960090637,1477.0684814453125,415.046630859375,0.054605334997177124,1177.7784423828125,549.3195190429688,0.02313917875289917,1800.2860107421875,450.5621337890625,0.03781357407569885,1475.841064453125,425.11492919921875,0.040861040353775024,1495.567138671875,359.42840576171875,0.9095606803894043,1454.2904052734375,414.46514892578125,0.10423243045806885,1125.4415283203125,467.85400390625,0.061127156019210815,1447.2777099609375,452.54461669921875,0.05082044005393982,1455.72021484375,424.2782897949219,0.19289246201515198,1521.21630859375,347.8414611816406,0.740259051322937,1330.7529296875,369.8522644042969,0.5132097005844116,1222.2039794921875,433.9039611816406,0.673873782157898,1268.8189697265625,423.0508117675781,0.6824321150779724,1213.8607177734375,456.0212707519531,0.5709715485572815,1125.007080078125,469.8194885253906,0.5212640166282654,1178.3936767578125,551.151123046875,0.8097005486488342,1231.9932861328125,497.2355651855469,0.8592308759689331,1367.8084716796875,511.1468811035156,0.4958198666572571,1449.30908203125,453.7138366699219,0.7543518543243408,1468.0625,428.3697204589844,0.6346428990364075
