42.659895254721505,14.930963339152413,102.38374861133161,91.71877479765112,145.04364386605312,113.04872242501176,123.71369623869214,140.77765434058074,89.58578003491539,106.64973813680353,42.659895254721505,14.930963339152413,102.38374861133161,91.71877479765112,145.04364386605312,113.04872242501176,123.71369623869214,140.77765434058074,89.58578003491539,106.64973813680353,0.0,0.0,194.10252340898273,89.58578003491505,296.48627202031435,166.37359149341364,290.087287732106,194.10252340898262,315.6832248849389,226.09744485002375,373.2740834788128,290.0872877321059,315.6832248849389,328.48119346135525,290.087287732106,270.89033486748133,142.91064910331693,226.09744485002375,68.25583240755441,147.17663862878896,44.792890017457694,113.04872242501176
113.04872242501187,226.09744485002375,138.64465957784478,275.1563243929535,179.17156006983032,292.22028249484197,172.77257578162198,322.082209173147,138.64465957784478,298.6192667830502,113.04872242501187,226.09744485002375,138.64465957784478,275.1563243929535,179.17156006983032,292.22028249484197,172.77257578162198,322.082209173147,138.64465957784478,298.6192667830502,68.25583240755441,213.2994762736073,230.3634343754959,266.6243453420092,332.7471829868275,294.35327725757804,313.55023012220295,337.01317251229955,341.2791620377718,362.60910966513245,394.6040311061736,409.5349944453261,388.20504681796547,473.52483732740825,324.2152039358832,403.1360101571179,213.2994762736073,415.93397873353433,164.24059673067768,343.4121568005078,113.04872242501187,307.1512458339945
-110.91572766227569,362.60910966513245,-57.59085859387392,379.67306776702105,-25.595937152832903,386.0720520552293,-27.728931915568864,409.5349944453261,-68.25583240755418,392.4710363434375,-110.91572766227569,362.60910966513245,-57.59085859387392,379.67306776702105,-25.595937152832903,386.0720520552293,-27.728931915568864,409.5349944453261,-68.25583240755418,392.4710363434375,-140.77765434058074,349.811141088716,19.19695286462479,330.6141882240913,127.97968576416451,317.81621964767487,115.18171718774806,362.60910966513245,179.17156006983032,381.8060625297571,234.62942390096805,381.8060625297571,245.29439771464854,462.8598635137279,164.24059673067768,415.93397873353433,168.50658625614983,467.1258530392,0.0,443.6629106491033,-72.52182193302633,418.0669734962704
-130.11268052690048,360.4761149023964,-72.52182193302633,373.2740834788128,-38.393905729249354,381.8060625297571,-42.65989525472128,409.5349944453261,-85.31979050944278,403.1360101571179,-130.11268052690048,360.4761149023964,-72.52182193302633,373.2740834788128,-38.393905729249354,381.8060625297571,-42.65989525472128,409.5349944453261,-85.31979050944278,403.1360101571179,-159.97460720520553,354.07713061418815,6.398984288208339,330.6141882240913,127.97968576416451,322.082209173147,85.31979050944301,362.60910966513245,151.44262815426123,386.0720520552293,198.36851293445488,381.8060625297571,191.96952864624677,450.06189493731154,132.24567528963667,422.33296302174256,108.78273289953972,479.9238216156165,-46.92588478019343,447.92890017457546,-95.98476432312327,424.46595778447863
-343.4121568005078,349.811141088716,-292.22028249484197,362.60910966513245,-279.4223139184255,369.0080939533407,-281.5553086811617,398.87002063164573,-309.28424059673057,375.4070782415489,-343.4121568005078,349.811141088716,-292.22028249484197,362.60910966513245,-279.4223139184255,369.0080939533407,-281.5553086811617,398.87002063164573,-309.28424059673057,375.4070782415489,-177.03856530709413,328.48119346135525,-68.25583240755418,307.1512458339945,-93.85176956038708,369.0080939533407,-36.260910966513165,386.0720520552293,25.595937152832903,381.8060625297571,29.861926678305053,454.3278844627837,-61.85684811934607,430.86494207268686,-110.91572766227569,490.58879542929685,-238.8954134264402,443.6629106491033,-294.35327725757816,420.1999682590065,113.04872242501187,307.1512458339945
-157.84161244246934,209.03348674813515,-198.36851293445466,243.16140295191235,-232.49642913823186,279.4223139184255,-194.1025234089825,300.75226154578627,-170.6395810188858,262.358355816537,-157.84161244246934,209.03348674813515,-198.36851293445466,243.16140295191235,-232.49642913823186,279.4223139184255,-194.1025234089825,300.75226154578627,-170.6395810188858,262.358355816537,-108.78273289953972,185.57054435803832,-328.48119346135513,285.82129820663374,-418.0669734962705,337.01317251229955,-409.534994445326,379.67306776702105,-464.99285827646395,422.33296302174256,-558.8446278368513,477.7908268528804,-492.7217901920328,539.6476749722266,-430.86494207268674,467.1258530392,-319.94921441041083,462.8598635137279,-187.7035391207744,337.01317251229955,-162.1076019679415,307.1512458339945
-200.50150769719085,479.9238216156165,-281.5553086811617,524.716711633074,-317.81621964767487,543.9136644976987,-296.4862720203141,573.7755911760038,-253.8263767655926,543.9136644976987,-200.50150769719085,479.9238216156165,-281.5553086811617,524.716711633074,-317.81621964767487,543.9136644976987,-296.4862720203141,573.7755911760038,-253.8263767655926,543.9136644976987,-134.37867005237263,479.9238216156165,-332.7471829868273,477.7908268528804,-454.32788446278346,501.2537692429772,-426.5989525472146,526.8497063958101,-492.7217901920328,552.445643548643,-597.2385335661004,567.3766068877956,-582.307570226948,659.0953816854467,-484.1898111410885,610.0365021425171,-422.33296302174244,667.627360736391,-279.4223139184255,607.9035073797809,-230.3634343754959,575.9085859387399
196.23551817171892,424.46595778447863,151.44262815426123,454.3278844627837,119.44770671322021,471.3918425646722,151.44262815426123,492.7217901920329,170.63958101888602,469.2588478019361,196.23551817171892,424.46595778447863,151.44262815426123,454.3278844627837,119.44770671322021,471.3918425646722,151.44262815426123,492.7217901920329,170.63958101888602,469.2588478019361,236.76241866370424,409.5349944453261,4.2659895254721505,462.8598635137279,-117.31471195048402,518.3177273448658,-66.12283764481822,524.716711633074,-136.5116648151086,563.1106173623234,-258.09236629106476,610.0365021425171,-221.8314553245516,710.2872559911125,-113.04872242501187,614.3024916679892,44.792890017457694,633.4994445326138,151.44262815426123,541.7806697349627,177.03856530709413,511.9187430566576
-403.1360101571179,699.6222821774321,-322.082209173147,714.5532455165846,-270.8903348674812,727.3512140930011,-285.82129820663386,763.6121250595144,-330.6141882240913,750.8141564830979,-403.1360101571179,699.6222821774321,-322.082209173147,714.5532455165846,-270.8903348674812,727.3512140930011,-285.82129820663386,763.6121250595144,-330.6141882240913,750.8141564830979,-445.7959054118394,682.5583240755436,-181.30455483256605,667.627360736391,-38.393905729249354,682.5583240755436,-38.393905729249354,750.8141564830979,12.797968576416451,763.6121250595144,153.57562291699742,778.5430883986669,132.24567528963667,932.1187113156641,-8.531979050944301,844.6659260434851,-202.6345024599268,906.5227741628312,-349.8111410887159,808.405015076972,-383.9390572924931,780.6760831614029
716.6862402793206,430.86494207268686,603.6375178543087,503.3867640057133,535.3816854467545,546.0466592604348,595.1055388033644,605.7705126170449,637.7654340580859,539.6476749722266,716.6862402793206,430.86494207268686,603.6375178543087,503.3867640057133,535.3816854467545,546.0466592604348,595.1055388033644,605.7705126170449,637.7654340580859,539.6476749722266,806.2720203142358,405.26900491985396,424.46595778447863,454.3278844627837,249.5603872401207,473.52483732740825,315.6832248849389,533.2486906840184,187.70353912077462,571.6425964132677,34.127916203777204,595.1055388033645,38.39390572924958,693.223297889224,211.16648151087134,665.494365973655,494.854784954769,723.0852245675289,637.7654340580859,629.2334550071416,674.0263450245993,595.1055388033645
-358.3431201396602,415.93397873353433,-273.0233296302174,415.93397873353433,-221.8314553245516,415.93397873353433,-221.8314553245516,471.3918425646722,-281.5553086811617,467.1258530392,-358.3431201396602,415.93397873353433,-273.0233296302174,415.93397873353433,-221.8314553245516,415.93397873353433,-221.8314553245516,471.3918425646722,-281.5553086811617,467.1258530392,-411.6679892080622,422.33296302174256,-132.24567528963644,337.01317251229955,59.72385335661011,322.082209173147,-23.462942390096714,362.60910966513245,108.78273289953972,386.0720520552293,219.69846056181564,371.14108871607675,202.63450245992703,522.583716870338,89.58578003491539,462.8598635137279,-19.196952864624564,558.8446278368513,-238.8954134264402,528.9827011585462,-279.4223139184255,514.0517378193937
-38.393905729249354,283.68830344389767,-104.51674337406757,328.48119346135525,-134.37867005237263,347.6781463259799,-110.91572766227569,371.14108871607675,-83.18679574670682,345.54515156324385,-38.393905729249354,283.68830344389767,-104.51674337406757,328.48119346135525,-134.37867005237263,347.6781463259799,-110.91572766227569,371.14108871607675,-83.18679574670682,345.54515156324385,-8.531979050944301,268.75734010474525,-236.762418663704,287.9542929693698,-334.8801777495635,305.0182510712584,-317.81621964767487,343.4121568005078,-392.4710363434374,420.1999682590065,-435.1309315981589,475.6578320901443,-390.33804158070143,496.9877797175051,-371.14108871607664,441.52991588636723,-285.82129820663386,471.3918425646722,-108.78273289953972,409.5349944453261,-70.38882717029037,381.8060625297571
87.4527852721792,396.73702586890965,138.64465957784478,420.1999682590065,157.84161244246957,420.1999682590065,153.57562291699742,471.3918425646722,130.11268052690048,456.46087922551976,87.4527852721792,396.73702586890965,138.64465957784478,420.1999682590065,157.84161244246957,420.1999682590065,153.57562291699742,471.3918425646722,130.11268052690048,456.46087922551976,66.12283764481845,388.20504681796535,266.6243453420093,405.26900491985396,330.61418822409155,420.1999682590065,305.01825107125865,450.06189493731154,313.55023012220295,548.1796540231709,258.092366291065,537.5146802094905,204.76749722266322,567.3766068877956,287.95429296937004,584.4405649896842,-19.196952864624564,558.8446278368513,-238.8954134264402,528.9827011585462,115.18171718774806,475.6578320901443
-411.6679892080622,89.58578003491505,-375.4070782415488,172.77257578162187,-328.48119346135513,215.43247103634337,-341.2791620377716,234.62942390096805,-390.33804158070143,185.57054435803832,-411.6679892080622,89.58578003491505,-375.4070782415488,172.77257578162187,-328.48119346135513,215.43247103634337,-341.2791620377716,234.62942390096805,-390.33804158070143,185.57054435803832,-439.3969211236313,70.38882717029037,-234.62942390096805,174.90557054435794,-117.31471195048402,255.9593715283288,-185.57054435803843,241.02840818917628,-113.04872242501187,309.28424059673057,-59.72385335660988,341.2791620377717,-98.11775908585923,383.9390572924932,-151.44262815426123,332.7471829868274,-328.48119346135513,313.5502301222027,-407.40199968259003,202.63450245992692,-420.1999682590065,183.43754959530224
